sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT
20181010_MLMET0118.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;144645;144645;716.98;733.96
20181010_MLMET0097.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;32265;32265;718.79;735.77
20181010_MLMET0179.d;filter;Uridine_5_diphosphoglucose;met;565.048;725.7;527;527;718.63;735.61
20181010_MLMET0166.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;557;557;717.48;734.46
20181010_MLMET0180.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;108856;108856;717.07;734.04
20181010_MLMET0091.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;462903;462903;718.92;735.9
20181010_Blank-r001.d;blank;Uridine_5_diphosphoglucose;met;565.048;725.7;239;239;718.86;735.84
20181010_MLMET0066.d;filter;Uridine_5_diphosphoglucose;met;565.048;725.7;525;525;717.53;734.5
20181010_MLMET0090.d;filter;Uridine_5_diphosphoglucose;met;565.048;725.7;514;514;717.38;734.35
20181010_MLMET0092.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;216141;216141;719.07;736.04
20181010_MLMET0160.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;131844;131844;719.32;736.29
20181010_RCY308_control-r002.d;control;Uridine_5_diphosphoglucose;met;565.048;725.7;141718;141718;717.18;734.15
20181010_MLMET0067.d;filter;Uridine_5_diphosphoglucose;met;565.048;725.7;2001;2001;717.26;734.24
20181010_MLMET0137.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;7495;7495;718.93;735.9
20181010_MLMET0186.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;25448;25448;718.96;735.94
20181010_MLMET0163.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;60070;60070;717.55;734.52
20181010_MLMET0117.d;filter;Uridine_5_diphosphoglucose;met;565.048;725.7;1426;1426;717.72;734.7
20181010_MLMET0075.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;49538;49538;718.98;735.95
20181010_MLMET0119.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;14679;14679;718.86;735.83
20181010_MLMET0069.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;14543;14543;717.26;734.23
20181010_MLMET0181.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;16971;16971;717.06;734.04
20181010_MLMET0072.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;456525;456525;718.8;735.78
20181010_MLMET0073.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;88840;88840;718.62;735.59
20181010_MLMET0139.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;3532;3532;717.09;734.06
20181010_MLMET0136.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;75175;75175;717.53;734.5
20181010_MLMET0138.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;1602;1602;718.84;735.81
20181010_MLMET0120.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;33215;33215;718.97;735.94
20181010_MLMET0182.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;5407;5407;717.16;734.14
20181010_MLMET0071.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;188241;188241;717.49;734.46
20181010_MLMET0093.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;8923;8923;718.9;735.87
20181010_MLMET0070.d;sample;Uridine_5_diphosphoglucose;met;565.048;725.7;2287;2287;718.61;735.58
20181010_RCY308_control-r002.d;control;Uridine_5_diphosphoglucose;ref;568.045;725.7;1166;1166;716.68;733.65
20181010_MLMET0178.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;366;366;716.65;733.62
20181010_MLMET0124.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;634;634;717.91;734.89
20181010_MLMET0167.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;411;411;717.55;734.52
20181010_MLMET0187.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;728;728;717.71;734.69
20181010_MLMET0165.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;492;492;717.99;734.96
20181010_MLMET0184.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;730;730;718.49;735.47
20181010_MLMET0142.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;333;333;718.45;735.42
20181010_all_stds-r002.d;stds;Uridine_5_diphosphoglucose;ref;568.045;725.7;319;319;717.75;734.73
20181010_MLMET0183.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;326;326;717.69;734.67
20181010_MLMET0168.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1246;1246;718.5;735.47
20181010_MLMET0144.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;356;356;718.11;735.09
20181010_MLMET0164.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1358;1358;717.31;734.29
20181010_MLMET0098.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1983;1983;717.51;734.48
20181010_MLMET0089.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;558;558;718.36;735.33
20181010_MLMET0122.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;387;387;718.52;735.5
20181010_MLMET0161.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;426;426;717.54;734.52
20181010_Blank-r001.d;blank;Uridine_5_diphosphoglucose;ref;568.045;725.7;276;276;717.87;734.84
20181010_all_stds-r001.d;stds;Uridine_5_diphosphoglucose;ref;568.045;725.7;320;320;718.15;735.13
20181010_MLMET0166.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;343;343;718.48;735.45
20181010_MLMET0067.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;661;661;716.76;733.74
20181010_MLMET0118.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1065;1065;716.98;733.96
20181010_MLMET0141.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;322;322;719.16;736.13
20181010_MLMET0095.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;6015;6015;719.19;736.16
20181010_MLMET0121.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;982;982;716.81;733.79
20181010_MLMET0185.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;325;325;716.77;733.74
20181010_MLMET0096.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;3876;3876;718.15;735.12
20181010_MLMET0135.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;510;510;718.31;735.28
20181010_MLMET0069.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;716;716;717.26;734.23
20181010_MLMET0186.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;438;438;717.46;734.44
20181010_MLMET0123.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;376;376;718.51;735.49
20181010_MLMET0071.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1182;1182;718.49;735.46
20181010_Blank-r002.d;blank;Uridine_5_diphosphoglucose;ref;568.045;725.7;265;265;717.08;734.06
20181010_MLMET0137.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;401;401;717.43;734.4
20181010_MLMET0072.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;2327;2327;719.3;736.28
20181010_MLMET0097.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;660;660;719.29;736.27
20181010_RCY308_control-r001.d;control;Uridine_5_diphosphoglucose;ref;568.045;725.7;1105;1105;717.15;734.13
20181010_MLMET0066.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;735;735;717.53;734.5
20181010_MLMET0182.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;274;274;718.16;735.14
20181010_MLMET0160.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1236;1236;718.32;735.3
20181010_MLMET0117.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;585;585;717.22;734.19
20181010_MLMET0074.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;573;573;717.43;734.4
20181010_MLMET0140.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;269;269;717.34;734.31
20181010_MLMET0094.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1515;1515;717.26;734.23
20181010_MLMET0143.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;386;386;716.65;733.62
20181010_MLMET0068.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1605;1605;716.93;733.91
20181010_MLMET0125.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;405;405;718.39;735.36
20181010_MLMET0179.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;395;395;718.14;735.11
20181010_MLMET0092.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;1598;1598;716.57;733.54
20181010_MLMET0119.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;613;613;716.86;733.83
20181010_MLMET0162.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;407;407;718.86;735.83
20181010_MLMET0163.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;533;533;718.54;735.52
20181010_MLMET0075.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;807;807;716.98;733.95
20181010_MLMET0090.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;695;695;716.88;733.85
20181010_MLMET0136.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;642;642;719.02;736
20181010_MLMET0181.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;277;277;718.56;735.54
20181010_MLMET0093.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;509;509;717.4;734.38
20181010_MLMET0091.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;2783;2783;717.43;734.4
20181010_MLMET0159.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;508;508;718.32;735.29
20181010_MLMET0180.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;957;957;718.07;735.04
20181010_MLMET0070.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;653;653;716.61;733.58
20181010_MLMET0139.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;368;368;716.59;733.56
20181010_MLMET0138.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;421;421;716.34;733.32
20181010_MLMET0116.d;filter;Uridine_5_diphosphoglucose;ref;568.045;725.7;631;631;716.26;733.24
20181010_MLMET0073.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;684;684;714.12;731.1
20181010_MLMET0120.d;sample;Uridine_5_diphosphoglucose;ref;568.045;725.7;750;750;714.48;731.45
20181010_MLMET0167.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;10259;10259;716.05;734.02
20181010_MLMET0184.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;52704;52704;716.49;734.47
20181010_MLMET0187.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;67963;67963;714.72;732.69
20181010_MLMET0144.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;289;289;714.62;732.59
20181010_RCY308_control-r002.d;control;Uridine_5_diphosphogalactose;met;565.048;725.7;141718;141718;718.67;736.65
20181010_all_stds-r002.d;stds;Uridine_5_diphosphogalactose;met;565.048;725.7;2166;2166;718.75;736.73
20181010_MLMET0141.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;12056;12056;716.16;734.13
20181010_MLMET0117.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;1426;1426;716.22;734.19
20181010_MLMET0142.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;1732;1732;718.45;736.42
20181010_MLMET0161.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;2601;2601;718.04;736.01
20181010_MLMET0097.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;32265;32265;717.8;735.77
20181010_MLMET0168.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;122584;122584;718;735.97
20181010_MLMET0185.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;28850;28850;719.26;737.24
20181010_MLMET0178.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;399;399;719.14;737.12
20181010_MLMET0119.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;14679;14679;717.86;735.83
20181010_MLMET0135.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;663;663;717.81;735.78
20181010_MLMET0183.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;41427;41427;719.19;737.17
20181010_MLMET0143.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;15755;15755;719.14;737.11
20181010_MLMET0179.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;527;527;718.14;736.11
20181010_all_stds-r001.d;stds;Uridine_5_diphosphogalactose;met;565.048;725.7;1746;1746;718.15;736.13
20181010_MLMET0095.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;1335840;1335840;719.19;737.16
20181010_MLMET0164.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;199123;199123;719.31;737.28
20181010_MLMET0098.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;342768;342768;717.51;735.48
20181010_MLMET0124.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;52606;52606;717.41;735.39
20181010_MLMET0089.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;457;457;719.86;737.83
20181010_MLMET0140.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;19502;19502;719.83;737.8
20181010_MLMET0118.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;144645;144645;717.98;735.95
20181010_MLMET0166.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;557;557;717.98;735.95
20181010_MLMET0162.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;1801;1801;715.86;733.83
20181010_MLMET0160.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;131844;131844;715.83;733.8
20181010_MLMET0165.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;8891;8891;717.49;735.46
20181010_MLMET0122.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;49437;49437;717.52;735.5
20181010_MLMET0186.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;25448;25448;719.46;737.43
20181010_Blank-r001.d;blank;Uridine_5_diphosphogalactose;met;565.048;725.7;239;239;719.36;737.34
20181010_MLMET0120.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;33215;33215;717.47;735.45
20181010_MLMET0125.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;412;412;717.39;735.36
20181010_MLMET0136.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;75175;75175;719.52;737.49
20181010_MLMET0123.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;5088;5088;719.51;737.49
20181010_MLMET0182.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;5407;5407;717.66;735.63
20181010_MLMET0139.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;3532;3532;717.59;735.56
20181010_MLMET0180.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;108856;108856;719.07;737.04
20181010_MLMET0159.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;941;941;719.32;737.29
20181010_MLMET0138.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;1602;1602;717.84;735.81
20181010_MLMET0121.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;140378;140378;717.81;735.78
20181010_MLMET0074.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;6537;6537;719.93;737.9
20181010_MLMET0091.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;462903;462903;719.92;737.9
20181010_MLMET0068.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;303920;303920;717.93;735.91
20181010_MLMET0090.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;514;514;717.87;735.85
20181010_MLMET0075.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;49538;49538;719.48;737.45
20181010_MLMET0073.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;88840;88840;719.12;737.09
20181010_Blank-r002.d;blank;Uridine_5_diphosphogalactose;met;565.048;725.7;309;309;718.08;736.05
20181010_MLMET0096.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;784998;784998;718.15;736.12
20181010_MLMET0067.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;2001;2001;719.26;737.23
20181010_MLMET0072.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;456525;456525;719.3;737.28
20181010_MLMET0094.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;222075;222075;717.76;735.73
20181010_MLMET0116.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;1306;1306;717.76;735.74
20181010_MLMET0092.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;216141;216141;719.07;737.04
20181010_MLMET0163.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;60070;60070;719.04;737.02
20181010_MLMET0070.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;2287;2287;717.61;735.58
20181010_MLMET0071.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;188241;188241;717.99;735.96
20181010_MLMET0066.d;filter;Uridine_5_diphosphogalactose;met;565.048;725.7;525;525;719.52;737.49
20181010_MLMET0137.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;7495;7495;719.43;737.4
20181010_RCY308_control-r001.d;control;Uridine_5_diphosphogalactose;met;565.048;725.7;128077;128077;717.65;735.63
20181010_MLMET0069.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;14543;14543;717.76;735.73
20181010_MLMET0181.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;16971;16971;719.06;737.03
20181010_MLMET0093.d;sample;Uridine_5_diphosphogalactose;met;565.048;725.7;8923;8923;719.4;737.37
20181010_MLMET0124.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;634;634;717.41;735.39
20181010_MLMET0096.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;3876;3876;717.15;735.12
20181010_MLMET0184.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;730;730;718.49;736.46
20181010_MLMET0098.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1983;1983;718.5;736.48
20181010_MLMET0095.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;6015;6015;718.19;736.16
20181010_MLMET0183.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;326;326;718.2;736.17
20181010_all_stds-r002.d;stds;Uridine_5_diphosphogalactose;ref;568.045;725.7;319;319;718.75;736.73
20181010_all_stds-r001.d;stds;Uridine_5_diphosphogalactose;ref;568.045;725.7;320;320;718.65;736.62
20181010_MLMET0165.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;492;492;718.49;736.46
20181010_MLMET0125.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;405;405;718.39;736.36
20181010_Blank-r001.d;blank;Uridine_5_diphosphogalactose;ref;568.045;725.7;276;276;718.86;736.84
20181010_MLMET0140.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;269;269;718.83;736.81
20181010_MLMET0161.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;426;426;717.54;735.51
20181010_RCY308_control-r002.d;control;Uridine_5_diphosphogalactose;ref;568.045;725.7;1166;1166;717.68;735.65
20181010_MLMET0159.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;508;508;718.82;736.79
20181010_MLMET0075.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;807;807;718.98;736.95
20181010_MLMET0141.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;322;322;718.16;736.13
20181010_MLMET0167.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;411;411;718.05;736.02
20181010_MLMET0185.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;325;325;718.77;736.74
20181010_MLMET0069.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;716;716;718.76;736.73
20181010_MLMET0067.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;661;661;717.26;735.23
20181010_MLMET0094.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1515;1515;717.26;735.23
20181010_MLMET0168.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1246;1246;720;737.97
20181010_MLMET0143.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;386;386;719.64;737.61
20181010_MLMET0179.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;395;395;717.14;735.11
20181010_MLMET0142.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;333;333;717.45;735.42
20181010_MLMET0144.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;356;356;718.61;736.58
20181010_Blank-r002.d;blank;Uridine_5_diphosphogalactose;ref;568.045;725.7;265;265;718.58;736.55
20181010_MLMET0072.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;2327;2327;717.8;735.78
20181010_MLMET0186.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;438;438;717.96;735.94
20181010_MLMET0066.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;735;735;719.02;737
20181010_MLMET0164.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1358;1358;718.81;736.78
20181010_MLMET0123.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;376;376;718.02;735.99
20181010_MLMET0182.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;274;274;717.66;735.63
20181010_MLMET0139.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;368;368;719.59;737.56
20181010_MLMET0074.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;573;573;719.93;737.9
20181010_MLMET0160.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1236;1236;717.82;735.8
20181010_MLMET0117.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;585;585;717.72;735.69
20181010_RCY308_control-r001.d;control;Uridine_5_diphosphogalactose;ref;568.045;725.7;1105;1105;718.65;736.62
20181010_MLMET0097.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;660;660;718.79;736.77
20181010_MLMET0162.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;407;407;717.86;735.83
20181010_MLMET0178.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;366;366;717.65;735.62
20181010_MLMET0135.d;filter;Uridine_5_diphosphogalactose;ref;568.045;725.7;510;510;717.81;735.78
20181010_MLMET0068.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;1605;1605;717.93;735.91
20181010_MLMET0163.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;533;533;717.05;735.02
20181010_MLMET0120.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;750;750;717.47;735.45
20181010_MLMET0181.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;277;277;718.56;736.53
20181010_MLMET0121.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;982;982;718.81;736.78
20181010_MLMET0187.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;728;728;717.21;735.19
20181010_MLMET0180.d;sample;Uridine_5_diphosphogalactose;ref;568.045;725.7;957;957;717.07;735.04
